1-Jan-14,,,,,,,,
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Osato - Natto, 1 cup",80,4g,4g,6g,0mg,100mg,0g,3g
Lunch,,,,,,,,
"broccoli fried, 1 serving",140,12g,10g,5g,0mg,58mg,3g,5g
"pinto soup, 1 serving",167,58g,0g,18g,0mg,36mg,4g,35g
"Egg - Medium - (44g) - Medium Egg, 2 egg",126,1g,8g,12g,374mg,124mg,1g,0g
Dinner,,,,,,,,
"broccoli fried, 1 1/2 serving",210,18g,15g,7g,0mg,87mg,4g,7g
"Broccoli - Raw, 3 cup, chopped",90,18g,1g,7g,0mg,87mg,4g,7g
"Fresh Frozen Foods Inc - Grade A California Blend, 0.33 container (33 oz ea.)",110,26g,0g,7g,0mg,0mg,7g,7g
"Onions - Raw, 1 cup, chopped",67,16g,0g,1g,0mg,5mg,7g,2g
TOTAL:,"1,401",190g,56g,90g,748mg,717mg,39g,79g
15-Feb-14,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Truenutrition - Whey Protein Concentrate, Super Grade, 30 g",120,2g,3g,23g,30mg,35mg,2g,1g
"Truenutrition - Hydrolyzed Casein, 15 g",55,0g,0g,13g,0mg,0mg,0g,0g
"Now Foods - Beef Gelatin, 1.5 Tbspn 0g",53,0g,0g,14g,0mg,30mg,0g,0g
"Butter-kerrygold - Pure Irish Butter Salted, 0.5 tablespoon",50,0g,6g,0g,15mg,50mg,0g,0g
"Oil - Olive, 1 tsp",40,0g,5g,0g,0mg,0mg,0g,0g
"Nestle - Rich Milk Chocolate Hot Cocoa Mix (Revised), 1 envelope (20g) or 2 tbsp",80,14g,3g,1g,0mg,180mg,12g,1g
"Fresh - 1 Grapefruit (230g), 0.5 grapefruit",49,13g,0g,1g,0mg,0mg,8g,2g
"Reese's - Reese's Peanut Butter Cup Mini (Not the Pieces), 1 pc",44,5g,3g,1g,1mg,26mg,5g,0g
"Milky Way - Milky Way Mini Bar (1 Piece), 1 Piece",40,6g,2g,0g,0mg,15mg,5g,0g
Lunch,,,,,,,,
"Generic - Quarter Rotisserie Chicken Leg and Thigh, 2 whole",500,0g,20g,62g,214mg,0mg,0g,0g
"Fresh Market - Natural Rotisserie Chicken Wings, 2 wings",180,0g,12g,17g,85mg,680mg,0g,0g
"Chicken - Neck, meat and skin, cooked, fried, flour, 1 unit (yield from 1 lb ready-to-cook chicken)",37,0g,3g,3g,10mg,9mg,0g,0g
"Chicken Breast With Skin Fried - Chicken Breast, 6 oz breast (112g)",160,15g,4g,34g,98mg,100mg,15g,0g
"Chicken - Skin only, cooked, roasted, 1 unit (yield from 1 lb ready-to-cook chicken)",154,0g,14g,7g,28mg,22mg,0g,0g
Dinner,,,,,,,,
"Butterfinger - Mini, Bite-size, 1 bites",45,7g,2g,1g,0mg,23mg,5g,0g
"Minerve - Whole Roasted Chestnuts, 6 chestnuts (30g)",60,14g,0g,0g,0mg,0mg,2g,3g
Snacks,,,,,,,,
"Cacique - Queso Fresco, 1 oz.",80,0g,6g,6g,15mg,220mg,0g,0g
"Land O Frost - Natural Hickory Smoked Ham, 50 g (4 slices)",60,1g,2g,8g,25mg,590mg,1g,0g
TOTAL:,"1,807",77g,85g,191g,521mg,"1,980mg",55g,7g
16-Feb-14,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Butter-kerrygold - Pure Irish Butter Salted, 1.5 tablespoon",150,0g,17g,0g,45mg,150mg,0g,0g
Lunch,,,,,,,,
"egg fu yung 2, 1 serving",252,11g,18g,15g,374mg,130mg,7g,3g
"black bean soup, 1 serving",168,37g,1g,11g,0mg,0mg,4g,9g
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Osato - Natto, 1 cup",80,4g,4g,6g,0mg,100mg,0g,3g
Dinner,,,,,,,,
"broccoli fried, 1 serving",140,12g,10g,5g,0mg,58mg,3g,5g
"black bean soup, 1/2 serving",84,19g,0g,6g,0mg,0mg,2g,4g
"pinto soup, 1/2 serving",83,29g,0g,9g,0mg,18mg,2g,17g
"Egg - Medium - (44g) - Medium Egg, 2 egg",126,1g,8g,12g,374mg,124mg,1g,0g
TOTAL:,"1,242",139g,58g,76g,793mg,670mg,21g,51g
17-Feb-14,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"egg fu yung 2, 1 serving",252,11g,18g,15g,374mg,130mg,7g,3g
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Osato - Natto, 1 cup",80,4g,4g,6g,0mg,100mg,0g,3g
Lunch,,,,,,,,
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Brunswick - Sardines In Spring Water/no Salt Added, 1 can (3.75oz)",130,0g,7g,17g,90mg,200mg,0g,0g
Dinner,,,,,,,,
"broccoli fried, 1 serving",140,12g,10g,5g,0mg,58mg,3g,5g
"Egg - Medium - (44g) - Medium Egg, 2 egg",126,1g,8g,12g,374mg,124mg,1g,0g
"pinto soup, 1/2 serving",83,29g,0g,9g,0mg,18mg,2g,17g
"black bean soup, 1/2 serving",84,19g,0g,6g,0mg,0mg,2g,4g
"Moes Southwestern Grill - Homewrecker Junior Chicken Burrito, 0.13 "" flour tortilla with chicken, rice, guacamole, sour cream, lettuce & tomato",48,5g,2g,3g,6mg,66mg,0g,0g
TOTAL:,"1,261",133g,49g,97g,844mg,876mg,19g,52g
18-Feb-14,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"egg fu yung 2, 1 serving",252,11g,18g,15g,374mg,130mg,7g,3g
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Osato - Natto, 1 cup",80,4g,4g,6g,0mg,100mg,0g,3g
Lunch,,,,,,,,
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Brunswick - Sardines In Spring Water/no Salt Added, 1 can (3.75oz)",130,0g,7g,17g,90mg,200mg,0g,0g
"Trader Joe's - Raw Brazil Nuts, 3 pieces (30 g)",81,2g,8g,2g,0mg,0mg,0g,1g
Dinner,,,,,,,,
"broccoli fried, 1 serving",140,12g,10g,5g,0mg,58mg,3g,5g
"black bean soup, 1 serving",168,37g,1g,11g,0mg,0mg,4g,9g
"Egg - Medium - (44g) - Medium Egg, 2 egg",126,1g,8g,12g,374mg,124mg,1g,0g
TOTAL:,"1,295",119g,56g,92g,838mg,792mg,19g,41g
19-Feb-14,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"egg fu yung 2, 1 serving",252,11g,18g,15g,374mg,130mg,7g,3g
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Osato - Natto, 1 cup",80,4g,4g,6g,0mg,100mg,0g,3g
Lunch,,,,,,,,
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Brunswick - Sardines In Spring Water/no Salt Added, 1 can (3.75oz)",130,0g,7g,17g,90mg,200mg,0g,0g
Dinner,,,,,,,,
"pinto soup, 1/2 serving",83,29g,0g,9g,0mg,18mg,2g,17g
"black bean soup, 1/2 serving",84,19g,0g,6g,0mg,0mg,2g,4g
"broccoli fried, 1 serving",140,12g,10g,5g,0mg,58mg,3g,5g
"Egg - Medium - (44g) - Medium Egg, 2 egg",126,1g,8g,12g,374mg,124mg,1g,0g
"Wine - Cabernet Sauvignon - Red Wine, 2.5 oz",62,2g,0g,0g,0mg,3mg,1g,0g
Snacks,,,,,,,,
"Chicken - Breast, meat only, cooked, roasted, 0.33 cup, chopped or diced",77,0g,2g,14g,40mg,35mg,0g,0g
"Truenutrition - Hydrolyzed Casein, 15 g",55,0g,0g,13g,0mg,0mg,0g,0g
"Truenutrition - Whey Protein Concentrate, Super Grade, 30 g",120,2g,3g,23g,30mg,35mg,2g,1g
"Flipz - Milk Chocolate Covered Pretzels, 1 pretzels",16,3g,1g,0g,0mg,18mg,1g,0g
"Now Foods - Beef Gelatin, 0.67 Tbspn 0g",23,0g,0g,6g,0mg,13mg,0g,0g
"Pb2 W/chocolate - Powdered Peanut Butter, 2 Tbsp",45,6g,1g,4g,0mg,70mg,3g,1g
"True Nutrition - Gemma Pea Protein Isolate, 10.0 grams",40,0g,1g,8g,0mg,103mg,0g,0g
"Truenutrition - Rice Protein, 10.0 grams",37,1g,0g,8g,0mg,0mg,0g,0g
TOTAL:,"1,688",142g,55g,170g,908mg,"1,087mg",26g,54g
20-Feb-14,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"egg fu yung 2, 1 serving",252,11g,18g,15g,374mg,130mg,7g,3g
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Osato - Natto, 1 cup",80,4g,4g,6g,0mg,100mg,0g,3g
"Subway - steak and cheese no bread, 3 """,65,4g,3g,9g,20mg,280mg,2g,2g
Lunch,,,,,,,,
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Brunswick - Sardines In Spring Water/no Salt Added, 1 can (3.75oz)",130,0g,7g,17g,90mg,200mg,0g,0g
Dinner,,,,,,,,
"pinto soup, 1 serving",167,58g,0g,18g,0mg,36mg,4g,35g
"broccoli fried, 1 serving",140,12g,10g,5g,0mg,58mg,3g,5g
"Egg - Medium - (44g) - Medium Egg, 2 egg",126,1g,8g,12g,374mg,124mg,1g,0g
"Klara - Croissant - Medium, Plain, 0.25 Croissant - 50g",46,5g,2g,1g,0mg,54mg,1g,0g
Snacks,,,,,,,,
"Hillshire Farm Deli Select - Ultra Thin Rotisserie Seasoned Chicken Breast Lunch Meat, 4 oz",100,4g,1g,18g,60mg,"1,400mg",2g,2g
TOTAL:,"1,424",151g,53g,125g,918mg,"2,562mg",24g,70g
21-Feb-14,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"egg fu yung 2, 1 serving",252,11g,18g,15g,374mg,130mg,7g,3g
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Osato - Natto, 1 cup",80,4g,4g,6g,0mg,100mg,0g,3g
Lunch,,,,,,,,
"broccoli fried, 1 serving",140,12g,10g,5g,0mg,58mg,3g,5g
"pinto soup, 1 serving",167,58g,0g,18g,0mg,36mg,4g,35g
"Jeaneen's Homemade - Chicken Salad, 1 Bowl",165,0g,2g,20g,0mg,0mg,0g,0g
Dinner,,,,,,,,
"Pb2 W/chocolate - Powdered Peanut Butter, 2 Tbsp",45,6g,1g,4g,0mg,70mg,3g,1g
"Bread - Rye, toasted, 1 oz",80,15g,1g,3g,0mg,205mg,0g,2g
"Cookies - Chocolate chip, soft-type, 1 oz",130,17g,7g,1g,0mg,92mg,0g,1g
"Oscar Meyer - Deli Fresh Honey Ham, 2 ounce (56g)",60,2g,2g,9g,30mg,510mg,2g,0g
"Big Texas - Cinnamon Roll, 0.25 Roll (113 g)",115,16g,5g,2g,3mg,105mg,8g,1g
Snacks,,,,,,,,
"Hillshire Farm Deli Select - Ultra Thin Rotisserie Seasoned Chicken Breast Lunch Meat, 4 oz",100,4g,1g,18g,60mg,"1,400mg",2g,2g
"S & W Premium - Black Beans - (Canned), 0.33 cup",73,15g,0g,5g,0mg,253mg,1g,6g
"Trader Joe's - Raw Brazil Nuts, 1.5 pieces (30 g)",41,1g,4g,1g,0mg,0mg,0g,0g
TOTAL:,"1,607",187g,55g,119g,467mg,"3,049mg",32g,69g
22-Feb-14,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Big Texas - Cinnamon Roll, 0.33 Roll (113 g)",153,21g,7g,2g,3mg,140mg,11g,1g
"Bread - Rye, toasted, 1 oz",80,15g,1g,3g,0mg,205mg,0g,2g
"Pb2 W/chocolate - Powdered Peanut Butter, 3 Tbsp",68,9g,2g,6g,0mg,105mg,5g,2g
"Now Foods - Beef Gelatin, 1 Tbspn 0g",35,0g,0g,9g,0mg,20mg,0g,0g
"Truenutrition - Whey Protein Concentrate, Super Grade, 30 g",120,2g,3g,23g,30mg,35mg,2g,1g
"Truenutrition - Hydrolyzed Casein, 15 g",55,0g,0g,13g,0mg,0mg,0g,0g
"Turtles Original Pecan Caramel Clusters Covered In Milk Chocolate - Chocolate Candy, 1 piece",90,20g,10g,2g,0mg,30mg,15g,1g
"Woeber's Sandwich Pal - Horseradish Sauce, 6 tsp (5g)",120,6g,9g,0g,24mg,180mg,6g,0g
"Fresh - 1 Grapefruit (230g), 0.5 grapefruit",49,13g,0g,1g,0mg,0mg,8g,2g
Lunch,,,,,,,,
"Subway - Cookie, Oatmeal Raisin (Website), 45 g",200,30g,8g,3g,15mg,130mg,16g,1g
"broccoli fried, 1 serving",140,12g,10g,5g,0mg,58mg,3g,5g
"pinto soup, 2/3 serving",111,39g,0g,12g,0mg,24mg,3g,23g
"Eating Out~jen's - Pork Dumplings, 1 dumpling",80,5g,5g,5g,4mg,123mg,0g,1g
"Kroger - Marshmallows, 5 marshmallow",125,30g,0g,0g,0mg,31mg,25g,0g
Dinner,,,,,,,,
"Thedailyplate.Com - Grilled Mackerel, 3 oz",114,0g,2g,22g,58mg,153mg,0g,0g
"Thedailyplate.Com - Grilled Mackerel, 1 oz",38,0g,1g,7g,19mg,51mg,0g,0g
"Heinz - Ketchup, Metric, 34 grams (1 Tbsp)",40,10g,0g,0g,0mg,320mg,8g,0g
"Kraft - Mayonnaise 1 Tbsp, 13 g",100,0g,11g,0g,5mg,70mg,0g,0g
"Japanese Pumpkin - Kabocha Squash, 4 cup",320,28g,0g,4g,0mg,0mg,16g,4g
"Minerve - Whole Roasted Chestnuts, 3 chestnuts (30g)",30,7g,0g,0g,0mg,0mg,1g,2g
"Seeds - Pumpkin and squash seeds, whole, roasted, with salt added, 0.67 cup",190,23g,8g,8g,0mg,245mg,0g,0g
"Mac's Brisket - Beef Brisket - Chopped or Sliced, 1 oz.",36,0g,3g,3g,10mg,53mg,0g,0g
Snacks,,,,,,,,
"Trader Joe's - Raw Brazil Nuts, 1.5 pieces (30 g)",41,1g,4g,1g,0mg,0mg,0g,0g
TOTAL:,"2,335",271g,84g,129g,168mg,"1,973mg",119g,45g
23-Feb-14,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Trader Joe's - Raw Brazil Nuts, 4.5 pieces (30 g)",122,3g,12g,3g,0mg,0mg,1g,1g
"Carb Nite - Almonds, 6 nuts",68,1g,6g,2g,0mg,0mg,0g,1g
Dinner,,,,,,,,
"broccoli fried, 1 serving",140,12g,10g,5g,0mg,58mg,3g,5g
"pinto soup, 1 serving",167,58g,0g,18g,0mg,36mg,4g,35g
"Egg - Medium - (44g) - Medium Egg, 2 egg",126,1g,8g,12g,374mg,124mg,1g,0g
TOTAL:,623,75g,36g,40g,374mg,218mg,9g,42g
24-Feb-14,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"egg fu yung 2, 1 serving",252,11g,18g,15g,374mg,130mg,7g,3g
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Osato - Natto, 1 cup",80,4g,4g,6g,0mg,100mg,0g,3g
Lunch,,,,,,,,
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Brunswick - Sardines In Spring Water/no Salt Added, 1 can (3.75oz)",130,0g,7g,17g,90mg,200mg,0g,0g
Dinner,,,,,,,,
"pinto soup, 1 serving",172,59g,0g,18g,0mg,36mg,5g,35g
"broccoli fried, 1 serving",140,12g,10g,5g,0mg,58mg,3g,5g
"Egg - Medium - (44g) - Medium Egg, 1 egg",63,1g,4g,6g,187mg,62mg,1g,0g
Snacks,,,,,,,,
"Truenutrition - Whey Protein Concentrate, Super Grade, 60 g",240,4g,5g,46g,60mg,70mg,4g,2g
"Trader Joe's - Raw Brazil Nuts, 3 pieces (30 g)",81,2g,8g,2g,0mg,0mg,0g,1g
TOTAL:,"1,476",145g,56g,139g,711mg,836mg,24g,69g
25-Feb-14,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"egg fu yung 2, 1 serving",252,11g,18g,15g,374mg,130mg,7g,3g
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Osato - Natto, 1 cup",80,4g,4g,6g,0mg,100mg,0g,3g
Lunch,,,,,,,,
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Brunswick - Sardines In Spring Water/no Salt Added, 1 can (3.75oz)",130,0g,7g,17g,90mg,200mg,0g,0g
Dinner,,,,,,,,
"Egg - Medium - (44g) - Medium Egg, 2 egg",126,1g,8g,12g,374mg,124mg,1g,0g
"broccoli fried, 1 serving",140,12g,10g,5g,0mg,58mg,3g,5g
"pinto soup, 1 serving",172,59g,0g,18g,0mg,36mg,5g,35g
Snacks,,,,,,,,
"Trader Joe's - Raw Brazil Nuts, 3.5 pieces (30 g)",95,2g,9g,2g,0mg,0mg,0g,1g
"Carb Nite - Almonds, 4 nuts",45,1g,4g,2g,0mg,0mg,0g,1g
TOTAL:,"1,358",142g,60g,101g,838mg,828mg,20g,68g
26-Feb-14,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Osato - Natto, 1 cup",80,4g,4g,6g,0mg,100mg,0g,3g
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"egg fu yung 2, 1 serving",252,11g,18g,15g,374mg,130mg,7g,3g
Lunch,,,,,,,,
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Brunswick - Sardines In Spring Water/no Salt Added, 1 can (3.75oz)",130,0g,7g,17g,90mg,200mg,0g,0g
Dinner,,,,,,,,
"pinto soup, 1 serving",172,59g,0g,18g,0mg,36mg,5g,35g
"broccoli fried, 1 serving",140,12g,10g,5g,0mg,58mg,3g,5g
"Egg - Medium - (44g) - Medium Egg, 2 egg",126,1g,8g,12g,374mg,124mg,1g,0g
Snacks,,,,,,,,
"Nuts - Cashew nuts, raw, 0.33 oz",52,3g,4g,2g,0mg,1mg,1g,0g
"Pb2 W/chocolate - Powdered Peanut Butter, 0.25 container (74 tbsp ea.)",416,56g,9g,37g,0mg,648mg,28g,9g
"Truenutrition - Whey Protein Concentrate, Super Grade, 75 g",300,5g,6g,58g,75mg,88mg,5g,3g
TOTAL:,"1,986",203g,66g,194g,913mg,"1,565mg",54g,78g
27-Feb-14,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"egg fu yung 2, 1 serving",252,11g,18g,15g,374mg,130mg,7g,3g
"Osato - Natto, 1 cup",80,4g,4g,6g,0mg,100mg,0g,3g
Lunch,,,,,,,,
"Brunswick - Sardines In Spring Water/no Salt Added, 1 can (3.75oz)",130,0g,7g,17g,90mg,200mg,0g,0g
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
Dinner,,,,,,,,
"Egg - Medium - (44g) - Medium Egg, 2 egg",126,1g,8g,12g,374mg,124mg,1g,0g
"broccoli fried, 1 serving",140,12g,10g,5g,0mg,58mg,3g,5g
"pinto soup, 1 serving",172,59g,0g,18g,0mg,36mg,5g,35g
Snacks,,,,,,,,
"Panda Express - Vegetable Egg Roll, 0.5 egg roll",40,6g,2g,1g,0mg,135mg,1g,1g
"Bread - Rye, toasted, 1 oz",80,15g,1g,3g,0mg,205mg,0g,2g
"Truenutrition - Whey Protein Concentrate, Super Grade, 15 g",60,1g,1g,12g,15mg,18mg,1g,1g
"Pb2 W/chocolate - Powdered Peanut Butter, 0.33 container (74 tbsp ea.)",555,74g,12g,49g,0mg,863mg,37g,12g
TOTAL:,"1,953",235g,63g,162g,853mg,"2,049mg",59g,82g
28-Feb-14,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Osato - Natto, 1 cup",80,4g,4g,6g,0mg,100mg,0g,3g
"egg fu yung 2, 1 serving",252,11g,18g,15g,374mg,130mg,7g,3g
Lunch,,,,,,,,
"Brunswick - Sardines In Spring Water/no Salt Added, 1 can (3.75oz)",130,0g,7g,17g,90mg,200mg,0g,0g
"Truenutrition - 100% Whey Protein Isolate Microfiltrated, 30 grams",110,0g,0g,27g,0mg,75mg,0g,0g
Dinner,,,,,,,,
"broccoli fried, 1 serving",140,12g,10g,5g,0mg,58mg,3g,5g
"Osato - Natto, 1 cup",80,4g,4g,6g,0mg,100mg,0g,3g
"Truenutrition - 100% Whey Protein Isolate Microfiltrated, 30 grams",110,0g,0g,27g,0mg,75mg,0g,0g
"Bread - Rye, toasted, 2 oz",161,30g,2g,5g,0mg,410mg,0g,4g
"Pb2 W/chocolate - Powdered Peanut Butter, 0.75 container (74 tbsp ea.)","1,249",167g,28g,111g,0mg,"1,943mg",83g,28g
"Reese's - Reese's Peanut Butter Cup Mini (Not the Pieces), 1 pc",44,5g,3g,1g,1mg,26mg,5g,0g
"Milky Way - Milky Way Mini Bar (1 Piece), 1 Piece",40,6g,2g,0g,0mg,15mg,5g,0g
"Rice - Brown, long-grain, cooked, 1 cup",216,45g,2g,5g,0mg,10mg,1g,4g
"Chicken Lo Mein (Chinese Takeout) - Chicken Lo Mein, 1 cup",278,33g,9g,16g,0mg,536mg,3g,3g
"Kraft Singles American Cheese Slices - Cheese American Singles, 1 Slice (19g)",60,2g,4g,3g,15mg,200mg,1g,0g
Snacks,,,,,,,,
"Trader Joe's - Raw Brazil Nuts, 4 pieces (30 g)",109,2g,11g,2g,0mg,0mg,1g,1g
TOTAL:,"3,218",347g,104g,258g,480mg,"3,968mg",111g,64g
1-Mar-14,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Butter-kerrygold - Pure Irish Butter Salted, 1 tablespoon",100,0g,11g,0g,30mg,100mg,0g,0g
Lunch,,,,,,,,
"pinto soup, 1 serving",172,59g,0g,18g,0mg,36mg,5g,35g
"broccoli fried, 1 serving",140,12g,10g,5g,0mg,58mg,3g,5g
"Osato - Natto, 1 cup",80,4g,4g,6g,0mg,100mg,0g,3g
"Egg - Medium - (44g) - Medium Egg, 2 egg",126,1g,8g,12g,374mg,124mg,1g,0g
"Carb Nite - Almonds, 4 nuts",45,1g,4g,2g,0mg,0mg,0g,1g
Dinner,,,,,,,,
"egg fu yung 2, 1 serving",252,11g,18g,15g,374mg,130mg,7g,3g
"Trader Joe's - Raw Brazil Nuts, 4 pieces (30 g)",109,2g,11g,2g,0mg,0mg,1g,1g
"Brunswick - Sardines In Spring Water/no Salt Added, 1 can (3.75oz)",130,0g,7g,17g,90mg,200mg,0g,0g
"Mac's Brisket - Beef Brisket - Chopped or Sliced, 1.5 oz.",54,0g,4g,4g,15mg,79mg,0g,0g
TOTAL:,"1,208",90g,77g,81g,883mg,827mg,17g,48g
2-Mar-14,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"egg fu yung 2, 1 serving",252,11g,18g,15g,374mg,130mg,7g,3g
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Osato - Natto, 1 cup",80,4g,4g,6g,0mg,100mg,0g,3g
Lunch,,,,,,,,
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Brunswick - Sardines In Spring Water/no Salt Added, 1 can (3.75oz)",130,0g,7g,17g,90mg,200mg,0g,0g
Dinner,,,,,,,,
"black bean soup, 1 serving",168,37g,1g,11g,0mg,0mg,4g,9g
"broccoli fried, 1 serving",140,12g,10g,5g,0mg,58mg,3g,5g
"Egg - Medium - (44g) - Medium Egg, 2 egg",126,1g,8g,12g,374mg,124mg,1g,0g
Snacks,,,,,,,,
"Pb2 W/chocolate - Powdered Peanut Butter, 5 Tbsp",113,15g,3g,10g,0mg,175mg,8g,3g
"Truenutrition - 100% Whey Protein Isolate Microfiltrated, 22.5 grams",83,0g,0g,20g,0mg,56mg,0g,0g
TOTAL:,"1,410",132g,51g,120g,838mg,"1,023mg",27g,43g
3-Mar-14,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"egg fu yung 2, 1 serving",252,11g,18g,15g,374mg,130mg,7g,3g
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Osato - Natto, 1 cup",80,4g,4g,6g,0mg,100mg,0g,3g
Lunch,,,,,,,,
"Brunswick - Sardines In Spring Water/no Salt Added, 1 can (3.75oz)",130,0g,7g,17g,90mg,200mg,0g,0g
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
Dinner,,,,,,,,
"Egg - Medium - (44g) - Medium Egg, 2 egg",126,1g,8g,12g,374mg,124mg,1g,0g
"broccoli fried, 1 serving",140,12g,10g,5g,0mg,58mg,3g,5g
"black bean soup, 1 serving",168,37g,1g,11g,0mg,0mg,4g,9g
Snacks,,,,,,,,
"Truenutrition - 100% Whey Protein Isolate Microfiltrated, 60 grams",220,0g,0g,54g,0mg,150mg,0g,0g
"Trader Joe's - Raw Brazil Nuts, 3 pieces (30 g)",81,2g,8g,2g,0mg,0mg,0g,1g
"Pb2 W/chocolate - Powdered Peanut Butter, 6 Tbsp",135,18g,3g,12g,0mg,210mg,9g,3g
TOTAL:,"1,650",137g,59g,158g,838mg,"1,152mg",28g,44g
4-Mar-14,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Osato - Natto, 1 cup",80,4g,4g,6g,0mg,100mg,0g,3g
"egg fu yung 2, 1 serving",252,11g,18g,15g,374mg,130mg,7g,3g
Lunch,,,,,,,,
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"Brunswick - Sardines In Spring Water/no Salt Added, 1 can (3.75oz)",130,0g,7g,17g,90mg,200mg,0g,0g
Dinner,,,,,,,,
"black bean soup, 1 serving",168,37g,1g,11g,0mg,0mg,4g,9g
"broccoli fried, 1 serving",140,12g,10g,5g,0mg,58mg,3g,5g
"Egg - Medium - (44g) - Medium Egg, 2 egg",126,1g,8g,12g,374mg,124mg,1g,0g
Snacks,,,,,,,,
"Generic - Salmon Skin Salad - Small, 2.5 oz.",75,0g,5g,3g,0mg,78mg,0g,0g
"Truenutrition - 100% Whey Protein Isolate Microfiltrated, 22.5 grams",83,0g,0g,20g,0mg,56mg,0g,0g
TOTAL:,"1,372",117g,53g,113g,838mg,926mg,19g,40g
5-Mar-14,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"lentil soup, 1 serving",159,26g,0g,12g,0mg,90mg,2g,10g
"egg fu yung 2, 1 serving",252,11g,18g,15g,374mg,130mg,7g,3g
