"Haas - Avocado Raw, 0.5 Whole",125,8g,12g,0g,0mg,0mg,0g,5g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 15 g",60,1g,1g,12g,0mg,155mg,0g,1g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Kale - Raw, 2 cup, chopped",67,13g,1g,4g,0mg,58mg,0g,3g
"Spectrum Essentials - Chia Seeds, 1 Tbsp",60,4g,4g,2g,0mg,0mg,0g,4g
"Chicken of the Sea - Chunk Light Tuna In Water, 1 container (4 oz drained ea.)",100,0g,1g,22g,20mg,360mg,0g,0g
Lunch,,,,,,,,
"quinoa 2, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"black bean soup, 1 serving",231,44g,1g,15g,0mg,49mg,4g,15g
Dinner,,,,,,,,
"Eggs - Hard-boiled (whole egg), 2 large",155,1g,11g,13g,424mg,124mg,1g,0g
"Roma Tomato - 1 Raw Medium, 1 medium",50,7g,0g,1g,0mg,5mg,6g,1g
"kidney soup, 2 serving",231,64g,0g,21g,0mg,216mg,11g,31g
Snacks,,,,,,,,
"lentil soup, 1 serving",225,42g,1g,15g,0mg,36mg,8g,14g
"garbanzo soup, 1 serving",252,47g,2g,11g,0mg,610mg,2g,10g
"Nuts - Pecans, 0.33 oz (20 halves)",65,1g,7g,1g,0mg,0mg,0g,1g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 16 almonds",103,3g,9g,4g,0mg,0mg,1g,2g
"Walnuts - Meijers - Walnuts, 0.67 oz. 14 halves",123,3g,12g,3g,0mg,0mg,0g,1g
TOTAL:,"2,374",335g,69g,148g,444mg,"1,645mg",41g,98g
9-Feb-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Kale - Raw, 2 cup, chopped",67,13g,1g,4g,0mg,58mg,0g,3g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 15 g",60,1g,1g,12g,0mg,155mg,0g,1g
"True Nutrition - Rice Protein Concentrate Powder, 15 grams",56,2g,0g,12g,0mg,0mg,0g,1g
"Seeds - Flax Seeds, 3 tablespoons",165,8g,12g,6g,0mg,0mg,1g,21g
Lunch,,,,,,,,
"quinoa, 1 serving",245,47g,3g,9g,0mg,2mg,1g,5g
"pinto soup, 1 serving",281,51g,2g,14g,0mg,796mg,7g,16g
Dinner,,,,,,,,
"pinto soup, 1 serving",281,51g,2g,14g,0mg,796mg,7g,16g
"Brunswick - Sardines In Spring Water/No Salt Added, 1 can",130,0g,7g,17g,90mg,200mg,0g,0g
"Roma Tomato - 1 Raw Medium, 1 medium",50,7g,0g,1g,0mg,5mg,6g,1g
Snacks,,,,,,,,
"Walnuts - Meijers - Walnuts, 0.25 oz. 14 halves",46,1g,5g,1g,0mg,0mg,0g,1g
"quinoa 2, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"mung bean soup, 1 serving",262,45g,1g,18g,0mg,44mg,4g,20g
"Eggs - Hard-boiled (whole egg), 1 large",78,1g,5g,6g,212mg,62mg,1g,0g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 14 almonds",90,3g,8g,3g,0mg,0mg,1g,2g
"Nuts - Pecans, 0.13 oz (20 halves)",24,0g,3g,0g,0mg,0mg,0g,0g
TOTAL:,"2,094",275g,54g,131g,302mg,"2,145mg",32g,91g
10-Feb-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 3 tablespoons",165,8g,12g,6g,0mg,0mg,1g,21g
"True Nutrition - Rice Protein Concentrate Powder, 15 grams",56,2g,0g,12g,0mg,0mg,0g,1g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 15 g",60,1g,1g,12g,0mg,155mg,0g,1g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Chard - Swiss, raw, 4 cup",27,5g,0g,3g,0mg,307mg,2g,2g
"quinoa, 1 serving",245,47g,3g,9g,0mg,2mg,1g,5g
"black bean soup, 1 serving",241,45g,1g,14g,0mg,61mg,6g,15g
Lunch,,,,,,,,
"quinoa 2, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"mung bean soup, 1 serving",262,45g,1g,18g,0mg,44mg,4g,20g
"Eggs - Hard-boiled (whole egg), 1 large",78,1g,5g,6g,212mg,62mg,1g,0g
Dinner,,,,,,,,
"Brunswick - Sardines In Spring Water/No Salt Added, 1 can",130,0g,7g,17g,90mg,200mg,0g,0g
"black bean soup, 1 serving",241,45g,1g,14g,0mg,61mg,6g,15g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
Snacks,,,,,,,,
"pinto soup, 1 serving",281,51g,2g,14g,0mg,796mg,7g,16g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 18 almonds",116,3g,10g,4g,0mg,0mg,1g,3g
"Walnuts - Meijers - Walnuts, 0.75 oz. 14 halves",139,3g,14g,3g,0mg,0mg,1g,2g
TOTAL:,"2,323",306g,61g,147g,302mg,"1,718mg",37g,106g
11-Feb-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 15 g",60,1g,1g,12g,0mg,155mg,0g,1g
"True Nutrition - Rice Protein Concentrate Powder, 15 grams",56,2g,0g,12g,0mg,0mg,0g,1g
"Spectrum Essentials - Chia Seeds, 2 Tbsp",120,8g,8g,4g,0mg,0mg,0g,8g
"Nature's Greens - Shredded Collard Greens, 1.25 cups",13,3g,0g,1g,0mg,8mg,0g,2g
"quinoa, 1 serving",245,47g,3g,9g,0mg,2mg,1g,5g
"black bean soup, 1 serving",241,45g,1g,14g,0mg,61mg,6g,15g
Lunch,,,,,,,,
"quinoa 2, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"mung bean soup, 1 serving",262,45g,1g,18g,0mg,44mg,4g,20g
"Eggs - Hard-boiled (whole egg), 1 large",78,1g,5g,6g,212mg,62mg,1g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
Dinner,,,,,,,,
"navy bean soup, 1 serving",216,41g,1g,13g,0mg,29mg,3g,16g
"Brunswick - Sardines In Spring Water/No Salt Added, 1 can",130,0g,7g,17g,90mg,200mg,0g,0g
"Roma Tomato - 1 Raw Medium, 1 medium",50,7g,0g,1g,0mg,5mg,6g,1g
"Eggs - Hard-boiled (whole egg), 1 large",78,1g,5g,6g,212mg,62mg,1g,0g
Snacks,,,,,,,,
"Truenutrition - Rice Protein, 22.5 grams",84,2g,0g,18g,0mg,0mg,0g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 22.5 g",90,1g,1g,18g,0mg,232mg,0g,1g
"pinto soup, 1 serving",281,51g,2g,14g,0mg,796mg,7g,16g
"Walnuts - Meijers - Walnuts, 0.5 oz. 14 halves",93,2g,9g,2g,0mg,0mg,0g,1g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 16 almonds",103,3g,9g,4g,0mg,0mg,1g,2g
TOTAL:,"2,452",308g,56g,179g,514mg,"1,661mg",37g,94g
12-Feb-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"black bean soup, 1 serving",241,45g,1g,14g,0mg,61mg,6g,15g
"quinoa, 1 serving",245,47g,3g,9g,0mg,2mg,1g,5g
"Nature's Greens - Shredded Collard Greens, 5 cups",50,10g,0g,4g,0mg,30mg,0g,6g
"Spectrum Essentials - Chia Seeds, 1 Tbsp",60,4g,4g,2g,0mg,0mg,0g,4g
"True Nutrition - Rice Protein Concentrate Powder, 15 grams",56,2g,0g,12g,0mg,0mg,0g,1g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 15 g",60,1g,1g,12g,0mg,155mg,0g,1g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Haas - Avocado Raw, 0.5 Whole",125,8g,12g,0g,0mg,0mg,0g,5g
Lunch,,,,,,,,
"quinoa 2, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"mung bean soup, 1 serving",262,45g,1g,18g,0mg,44mg,4g,20g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Eggs - Hard-boiled (whole egg), 1 large",78,1g,5g,6g,212mg,62mg,1g,0g
Dinner,,,,,,,,
"pinto soup, 1 serving",281,51g,2g,14g,0mg,796mg,7g,16g
"Chicken of the Sea- Chunk Light In Water - Tuna Fish, 1 container (1/2 cup (56g) ea.)",100,0g,1g,22g,20mg,180mg,0g,0g
Snacks,,,,,,,,
"navy bean soup, 1 serving",216,41g,1g,13g,0mg,29mg,3g,16g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 18 almonds",116,3g,10g,4g,0mg,0mg,1g,3g
"Walnuts - Meijers - Walnuts, 0.88 oz. 14 halves",162,4g,16g,4g,0mg,1mg,1g,2g
TOTAL:,"2,304",310g,60g,144g,232mg,"1,365mg",31g,99g
13-Feb-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Haas - Avocado Raw, 0.5 Whole",125,8g,12g,0g,0mg,0mg,0g,5g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 15 g",60,1g,1g,12g,0mg,155mg,0g,1g
"True Nutrition - Rice Protein Concentrate Powder, 15 grams",56,2g,0g,12g,0mg,0mg,0g,1g
"Spectrum Essentials - Chia Seeds, 1 Tbsp",60,4g,4g,2g,0mg,0mg,0g,4g
"Nature's Greens - Shredded Collard Greens, 5 cups",50,10g,0g,4g,0mg,30mg,0g,6g
"quinoa, 1 serving",245,47g,3g,9g,0mg,2mg,1g,5g
"black bean soup, 1 serving",241,45g,1g,14g,0mg,61mg,6g,15g
Lunch,,,,,,,,
"Eggs - Hard-boiled (whole egg), 1 large",78,1g,5g,6g,212mg,62mg,1g,0g
"mung bean soup, 1 serving",262,45g,1g,18g,0mg,44mg,4g,20g
"quinoa 2, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
Dinner,,,,,,,,
"Tofu - Fried, 1 oz",77,3g,6g,5g,0mg,5mg,1g,1g
"Eathealthy2live - La Banderita - Flour Tortillas - Fajita Size, 1.5 tortilla (32g)",117,23g,2g,5g,0mg,231mg,0g,3g
"Lantic - Vegetable Oil, 2.0 teaspoon",32,8g,0g,0g,0mg,0mg,8g,0g
Snacks,,,,,,,,
"Walnuts - Meijers - Walnuts, 0.25 oz. 14 halves",46,1g,5g,1g,0mg,0mg,0g,1g
"Nuts - Pecans, 0.25 oz (20 halves)",49,1g,5g,1g,0mg,0mg,0g,1g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 14 almonds",90,3g,8g,3g,0mg,0mg,1g,2g
TOTAL:,"1,831",248g,56g,102g,212mg,599mg,27g,71g
14-Feb-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Nature's Greens - Shredded Collard Greens, 3.33 cups",33,7g,0g,3g,0mg,20mg,0g,4g
"True Nutrition - Rice Protein Concentrate Powder, 15 grams",56,2g,0g,12g,0mg,0mg,0g,1g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 15 g",60,1g,1g,12g,0mg,155mg,0g,1g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Seeds - Flax Seeds, 3 tablespoons",165,8g,12g,6g,0mg,0mg,1g,21g
"Kale - Raw, 1 cup, chopped",34,7g,0g,2g,0mg,29mg,0g,1g
"quinoa, 1 serving",245,47g,3g,9g,0mg,2mg,1g,5g
"black bean soup, 1 serving",241,45g,1g,14g,0mg,61mg,6g,15g
Lunch,,,,,,,,
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"quinoa 2, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"Eggs - Hard-boiled (whole egg), 1 large",78,1g,5g,6g,212mg,62mg,1g,0g
"navy bean soup, 1 serving",216,41g,1g,13g,0mg,29mg,3g,16g
Dinner,,,,,,,,
"Brunswick - Sardines In Spring Water/No Salt Added, 1 can",130,0g,7g,17g,90mg,200mg,0g,0g
"black bean soup, 1 serving",241,45g,1g,14g,0mg,61mg,6g,15g
Snacks,,,,,,,,
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 6 almonds",39,1g,3g,1g,0mg,0mg,0g,1g
"Nuts - Pecans, 0.25 oz (20 halves)",49,1g,5g,1g,0mg,0mg,0g,1g
"Nuts - Pecans, 0.5 oz (20 halves)",98,2g,10g,1g,0mg,0mg,1g,1g
"pinto soup, 1 serving",281,51g,2g,14g,0mg,796mg,7g,16g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 18 almonds",116,3g,10g,4g,0mg,0mg,1g,3g
"Walnuts - Meijers - Walnuts, 0.25 oz. 14 halves",46,1g,5g,1g,0mg,0mg,0g,1g
TOTAL:,"2,371",309g,69g,140g,302mg,"1,424mg",32g,108g
15-Feb-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Cytosport - 100% Whey Protein Powder - Vanilla, 1 Scoops (36g)",140,3g,3g,27g,70mg,115mg,2g,0g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Spectrum Essentials - Chia Seeds, 2 Tbsp",120,8g,8g,4g,0mg,0mg,0g,8g
"quinoa, 1 serving",245,47g,3g,9g,0mg,2mg,1g,5g
"black bean soup, 1 serving",241,45g,1g,14g,0mg,61mg,6g,15g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
Lunch,,,,,,,,
"Eggs - Hard-boiled (whole egg), 1 large",78,1g,5g,6g,212mg,62mg,1g,0g
"quinoa 2, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"lentil soup, 1 serving",223,41g,1g,15g,0mg,38mg,8g,14g
Dinner,,,,,,,,
"Brunswick - Sardines In Spring Water/No Salt Added, 1 can",130,0g,7g,17g,90mg,200mg,0g,0g
"Eggs - Hard-boiled (whole egg), 1 large",78,1g,5g,6g,212mg,62mg,1g,0g
"quinoa, 1/4 serving",61,12g,1g,2g,0mg,1mg,0g,1g
"navy bean soup, 1 serving",216,41g,1g,13g,0mg,29mg,3g,16g
Snacks,,,,,,,,
"Costco Cytosport - 100% Whey Protein, Chocolate, From the Creators of Muscle Milk, 1.5 scoop (35g)",210,5g,4g,41g,90mg,225mg,2g,0g
"Nuts - Pecans, 0.5 oz (20 halves)",98,2g,10g,1g,0mg,0mg,1g,1g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 18 almonds",116,3g,10g,4g,0mg,0mg,1g,3g
"pinto soup, 1 serving",281,51g,2g,14g,0mg,796mg,7g,16g
TOTAL:,"2,494",309g,64g,184g,674mg,"1,607mg",39g,87g
16-Feb-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"quinoa, 1 serving",245,47g,3g,9g,0mg,2mg,1g,5g
"lentil soup, 1 serving",223,41g,1g,15g,0mg,38mg,8g,14g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Cytosport - 100% Whey Protein Powder - Vanilla, 1 Scoops (36g)",140,3g,3g,27g,70mg,115mg,2g,0g
"Seeds - Flax Seeds, 3 tablespoons",165,8g,12g,6g,0mg,0mg,1g,21g
"Nature's Greens - Shredded Collard Greens, 5 cups",50,10g,0g,4g,0mg,30mg,0g,6g
"Kale - Raw, 1 cup, chopped",34,7g,0g,2g,0mg,29mg,0g,1g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
Lunch,,,,,,,,
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"quinoa, 1 serving",245,47g,3g,9g,0mg,2mg,1g,5g
"black bean soup, 1 serving",201,37g,1g,12g,0mg,50mg,4g,12g
"Eggs - Hard-boiled (whole egg), 1 large",78,1g,5g,6g,212mg,62mg,1g,0g
Dinner,,,,,,,,
"Chicken of the Sea- Chunk Light In Water - Tuna Fish, 1 container (1/2 cup (56g) ea.)",100,0g,1g,22g,20mg,180mg,0g,0g
"quinoa, 1/4 serving",61,12g,1g,2g,0mg,1mg,0g,1g
"garbanzo soup, 1 serving",260,49g,2g,11g,0mg,637mg,3g,10g
Snacks,,,,,,,,
"Nuts - Pecans, 0.33 oz (20 halves)",65,1g,7g,1g,0mg,0mg,0g,1g
"lima bean soup, 1 serving",205,39g,1g,13g,0mg,65mg,7g,12g
"Homemade - Frosted Sugar Cookie, 0.67 cookie",113,20g,4g,1g,3mg,0mg,15g,0g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 20 almonds",129,4g,11g,5g,0mg,0mg,1g,3g
"Walnuts - Meijers - Walnuts, 0.5 oz. 14 halves",93,2g,9g,2g,0mg,0mg,0g,1g
TOTAL:,"2,500",342g,65g,156g,305mg,"1,250mg",50g,96g
17-Feb-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Kale - Raw, 1 cup, chopped",34,7g,0g,2g,0mg,29mg,0g,1g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"quinoa, 1 serving",245,47g,3g,9g,0mg,2mg,1g,5g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 15 g",60,1g,1g,12g,0mg,155mg,0g,1g
"True Nutrition - Rice Protein Concentrate Powder, 15 grams",56,2g,0g,12g,0mg,0mg,0g,1g
"Spectrum Essentials - Chia Seeds, 3 Tbsp",180,12g,12g,6g,0mg,0mg,0g,12g
"Chard - Swiss, raw, 2 cup",14,3g,0g,1g,0mg,153mg,1g,1g
"black bean soup, 1 serving",201,37g,1g,12g,0mg,50mg,4g,12g
Lunch,,,,,,,,
"quinoa 2, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"lentil soup, 1 serving",223,41g,1g,15g,0mg,38mg,8g,14g
"Brunswick - Sardines In Spring Water/No Salt Added, 1 can",130,0g,7g,17g,90mg,200mg,0g,0g
Dinner,,,,,,,,
"garbanzo soup, 1 serving",260,49g,2g,11g,0mg,637mg,3g,10g
"Eggs - Hard-boiled (whole egg), 1 large",78,1g,5g,6g,212mg,62mg,1g,0g
"Roma Tomato - 1 Raw Medium, 1 medium",50,7g,0g,1g,0mg,5mg,6g,1g
Snacks,,,,,,,,
"navy bean soup, 1 serving",216,41g,1g,13g,0mg,29mg,3g,16g
"lima bean soup, 1 serving",205,39g,1g,13g,0mg,65mg,7g,12g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 16 almonds",103,3g,9g,4g,0mg,0mg,1g,2g
"Nuts - Pecans, 0.25 oz (20 halves)",49,1g,5g,1g,0mg,0mg,0g,1g
"Walnuts - Meijers - Walnuts, 0.5 oz. 14 halves",93,2g,9g,2g,0mg,0mg,0g,1g
TOTAL:,"2,470",341g,61g,152g,302mg,"1,459mg",40g,96g
18-Feb-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"black bean soup, 1 serving",201,37g,1g,12g,0mg,50mg,4g,12g
"Spectrum Essentials - Chia Seeds, 1 Tbsp",60,4g,4g,2g,0mg,0mg,0g,4g
"True Nutrition - Rice Protein Concentrate Powder, 30 grams",113,3g,0g,24g,0mg,0mg,0g,2g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 15 g",60,1g,1g,12g,0mg,155mg,0g,1g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"quinoa, 1 serving",245,47g,3g,9g,0mg,2mg,1g,5g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Kale - Raw, 2 cup, chopped",67,13g,1g,4g,0mg,58mg,0g,3g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Nature's Greens - Shredded Collard Greens, 5 cups",50,10g,0g,4g,0mg,30mg,0g,6g
"Haas - Avocado Raw, 0.5 Whole",125,8g,12g,0g,0mg,0mg,0g,5g
Lunch,,,,,,,,
"lentil soup, 1 serving",223,41g,1g,15g,0mg,38mg,8g,14g
"quinoa, 1 serving",245,47g,3g,9g,0mg,2mg,1g,5g
"Eggs - Hard-boiled (whole egg), 1 large",78,1g,5g,6g,212mg,62mg,1g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
Dinner,,,,,,,,
"garbanzo soup, 1 serving",260,49g,2g,11g,0mg,637mg,3g,10g
"Roma Tomato - 1 Raw Medium, 1 medium",50,7g,0g,1g,0mg,5mg,6g,1g
"Brunswick - Sardines In Spring Water/No Salt Added, 1 can",130,0g,7g,17g,90mg,200mg,0g,0g
Snacks,,,,,,,,
"Walnuts - Meijers - Walnuts, 0.25 oz. 14 halves",46,1g,5g,1g,0mg,0mg,0g,1g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 18 almonds",116,3g,10g,4g,0mg,0mg,1g,3g
"Nuts - Pecans, 0.25 oz (20 halves)",49,1g,5g,1g,0mg,0mg,0g,1g
"navy bean soup, 1 serving",216,41g,1g,13g,0mg,29mg,3g,16g
"lima bean soup, 1 serving",205,39g,1g,13g,0mg,65mg,7g,12g
TOTAL:,"2,641",369g,63g,167g,302mg,"1,368mg",43g,104g
19-Feb-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"quinoa, 1 serving",245,47g,3g,9g,0mg,2mg,1g,5g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"black bean soup, 1 serving",201,37g,1g,12g,0mg,50mg,4g,12g
"Cytosport - 100% Whey Protein Powder - Vanilla, 1.5 Scoops (36g)",210,5g,4g,41g,105mg,173mg,3g,0g
Lunch,,,,,,,,
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Eggs - Hard-boiled (whole egg), 1 large",78,1g,5g,6g,212mg,62mg,1g,0g
"quinoa, 1 serving",245,47g,3g,9g,0mg,2mg,1g,5g
"lentil soup, 1 serving",223,41g,1g,15g,0mg,38mg,8g,14g
Dinner,,,,,,,,
"garbanzo soup, 1 serving",260,49g,2g,11g,0mg,637mg,3g,10g
"Brunswick - Sardines In Spring Water/No Salt Added, 1 can",130,0g,7g,17g,90mg,200mg,0g,0g
"Roma Tomato - 1 Raw Medium, 1 medium",50,7g,0g,1g,0mg,5mg,6g,1g
"Eggs - Hard-boiled (whole egg), 1 large",78,1g,5g,6g,212mg,62mg,1g,0g
"quinoa, 1/4 serving",61,12g,1g,2g,0mg,1mg,0g,1g
Snacks,,,,,,,,
"Nuts - Pecans, 0.25 oz (20 halves)",49,1g,5g,1g,0mg,0mg,0g,1g
"Costco Cytosport - 100% Whey Protein, Chocolate, From the Creators of Muscle Milk, 1 scoop (35g)",140,3g,3g,27g,60mg,150mg,1g,0g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 20 almonds",129,4g,11g,5g,0mg,0mg,1g,3g
"lima bean soup, 1 serving",205,39g,1g,13g,0mg,65mg,7g,12g
"black bean soup, 1 serving",201,37g,1g,12g,0mg,50mg,4g,12g
"Walnuts - Meijers - Walnuts, 0.5 oz. 14 halves",93,2g,9g,2g,0mg,0mg,0g,1g
TOTAL:,"2,635",341g,62g,191g,679mg,"1,507mg",45g,80g
20-Feb-13,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Cytosport - 100% Whey Protein Powder - Vanilla, 1.5 Scoops (36g)",210,5g,4g,41g,105mg,173mg,3g,0g
"black bean soup, 1 serving",201,37g,1g,12g,0mg,50mg,4g,12g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"quinoa, 1 serving",245,47g,3g,9g,0mg,2mg,1g,5g
"Nature's Greens - Shredded Collard Greens, 5 cups",50,10g,0g,4g,0mg,30mg,0g,6g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Seeds - Flax Seeds, 3 tablespoons",165,8g,12g,6g,0mg,0mg,1g,21g
Lunch,,,,,,,,
"lentil soup, 1 serving",223,41g,1g,15g,0mg,38mg,8g,14g
"quinoa, 1 serving",245,47g,3g,9g,0mg,2mg,1g,5g
"Eggs - Hard-boiled (whole egg), 1 large",78,1g,5g,6g,212mg,62mg,1g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
Dinner,,,,,,,,
"Eggs - Hard-boiled (whole egg), 1 large",78,1g,5g,6g,212mg,62mg,1g,0g
"Roma Tomato - 1 Raw Medium, 1 medium",50,7g,0g,1g,0mg,5mg,6g,1g
"Chicken of the Sea- Chunk Light In Water - Tuna Fish, 1 container (1/2 cup (56g) ea.)",100,0g,1g,22g,20mg,180mg,0g,0g
"pinto soup, 1 serving",235,43g,2g,12g,0mg,694mg,5g,14g
"quinoa rice, 1/4 serving",60,12g,1g,2g,0mg,1mg,1g,1g
Snacks,,,,,,,,
"Walnuts - Meijers - Walnuts, 0.25 oz. 14 halves",46,1g,5g,1g,0mg,0mg,0g,1g
"garbanzo soup, 1 serving",260,49g,2g,11g,0mg,637mg,3g,10g
